indicador,ano,nivel_territorial,codigo_localidade,localidade,variavel,unidade,valor,classificacao,categoria
Distribuição por faixas de renda,2022,Município,2502300,Bom Sucesso (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2502409,Bonito de Santa Fé (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2502508,Boqueirão (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,6,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2502607,Igaracy (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2502706,Borborema (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2502805,Brejo do Cruz (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2502904,Brejo dos Santos (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2503001,Caaporã (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2503100,Cabaceiras (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,12,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2503209,Cabedelo (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,250,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2503308,Cachoeira dos Índios (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2503407,Cacimba de Areia (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2503506,Cacimba de Dentro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2503555,Cacimbas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2503605,Caiçara (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2503704,Cajazeiras (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,14,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2503753,Cajazeirinhas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2503803,Caldas Brandão (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2503902,Camalaú (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504009,Campina Grande (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,392,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504033,Capim (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504074,Caraúbas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504108,Carrapateira (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504157,Casserengue (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504207,Catingueira (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504306,Catolé do Rocha (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,9,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504355,Caturité (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504405,Conceição (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504504,Condado (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504603,Conde (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504702,Congo (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504801,Coremas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,10,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504850,Coxixola (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2504900,Cruz do Espírito Santo (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505006,Cubati (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505105,Cuité (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505204,Cuitegi (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505238,Cuité de Mamanguape (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505279,Curral de Cima (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505303,Curral Velho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505352,Damião (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505402,Desterro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505501,Vista Serrana (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505600,Diamante (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505709,Dona Inês (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505808,Duas Estradas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2505907,Emas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2506004,Esperança (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2506103,Fagundes (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2506202,Frei Martinho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2506251,Gado Bravo (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2506301,Guarabira (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,40,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2506400,Gurinhém (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2506509,Gurjão (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2506608,Ibiara (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2506707,Imaculada (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2506806,Ingá (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2506905,Itabaiana (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2507002,Itaporanga (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2507101,Itapororoca (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2507200,Itatuba (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2507309,Jacaraú (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2507408,Jericó (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2507507,João Pessoa (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,1841,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2507606,Juarez Távora (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2507705,Juazeirinho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2507804,Junco do Seridó (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2507903,Juripiranga (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2508000,Juru (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2508109,Lagoa (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2508208,Lagoa de Dentro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2508307,Lagoa Seca (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2508406,Lastro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2508505,Livramento (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2508554,Logradouro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2508604,Lucena (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2508703,Mãe d'Água (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2508802,Malta (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2508901,Mamanguape (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509008,Manaíra (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,4,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509057,Marcação (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509107,Mari (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509156,Marizópolis (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509206,Massaranduba (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509305,Mataraca (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509339,Matinhas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
Distribuição por faixas de renda,2022,Município,2509370,Mato Grosso (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,0,Classes de rendimento nominal mensal domiciliar per capita,Mais de 15 a 20 salários mínimos
